"Label","Has4Legs","CoatColor","HairLength","TailLength","EnjoysPlay","StairsOutWindow","HoursSpentNapping","RespondsToCommands","EasilyFrightened","Age", "Noise1", "Noise2", "Noise3", "Noise4", "Noise5"
dog,1,Spotted,0,2,1,1,2,0,1,17,0.337860527681187,0.218759859912097,0.0767707512713969,0.564606405328959,0.688130487455055
dog,1,Brown,0,2,1,1,10,1,1,4,0.473478525411338,0.845418964512646,0.696145325433463,0.967544671613723,0.921143901767209
cat,1,White,0,7,0,1,3,0,1,6,0.0127269173972309,0.998114917427301,0.683320533949882,0.736858761170879,0.993978459388018
dog,1,Spotted,0,3,1,1,2,1,1,18,0.992852841271088,0.70349967922084,0.188702239887789,0.33667755080387,0.837958617368713
dog,1,Grey,0,5,1,1,2,1,1,6,0.901965823955834,0.512355373706669,0.91147283394821,0.469715070910752,0.209367452422157
dog,1,Brown,0,1,1,1,2,1,1,3,0.0989173650741577,0.528049348387867,0.095327403396368,0.109262634534389,0.782260618638247
cat,1,White,1,10,1,1,3,0,1,2,0.765929086599499,0.595583170419559,0.518947795499116,0.509369689272717,0.395401088753715
cat,1,White,1,8,1,1,5,0,1,3,0.0817432294134051,0.607059172587469,0.696535049006343,0.61595219722949,0.284725899575278
cat,1,Spotted,1,6,1,1,3,0,1,13,0.483229952398688,0.408473761985078,0.884445063304156,0.895978873828426,0.95358887151815
dog,1,Brown,0,2,1,1,2,1,0,10,0.591740762349218,0.0221066090743989,0.600052527850494,0.105250195832923,0.360104301013052
cat,1,White,1,7,1,1,5,0,1,2,0.786706714425236,0.152325179195032,0.130083953496069,0.0724679534323514,0.158442827407271
dog,1,White,1,2,1,1,2,1,0,5,0.997839729068801,0.788849734701216,0.646566421492025,0.415077711222693,0.476139707956463
cat,1,Spotted,1,6,1,1,10,0,1,18,0.98533815308474,0.877779729431495,0.097024931339547,0.522495332872495,0.577481753658503
dog,1,Spotted,1,5,1,0,2,1,1,3,0.313987897709012,0.318558661034331,0.591448962222785,0.335241913795471,0.556168960407376
dog,1,Spotted,0,2,1,1,2,1,1,10,0.470441857352853,0.886697345646098,0.521156996255741,0.266492521157488,0.39377819141373
dog,1,Brown,0,1,0,0,2,1,0,18,0.701545909978449,0.633230577921495,0.911160183837637,0.258091480936855,0.0684508429840207
cat,1,Black,1,6,1,1,5,1,1,11,0.30191682302393,0.977039614925161,0.333569324342534,0.355258500436321,0.86119974963367
dog,1,White,0,6,1,1,2,1,1,10,0.338369383942336,0.315792156150565,0.733249874552712,0.146270244149491,0.705509725492448
dog,1,Brown,1,1,1,1,2,1,0,13,0.00650040223263204,0.935503379208967,0.778424775227904,0.614749043481424,0.865350050386041
cat,1,Spotted,1,7,1,1,5,0,0,19,0.689366055652499,0.294412451563403,0.100756485480815,0.448710529133677,0.379446265520528
dog,1,White,0,8,1,1,2,1,1,18,0.0916466342750937,0.851744638988748,0.0111597653012723,0.566700980532914,0.11006963159889
cat,1,Black,1,8,1,1,2,1,1,2,0.0142953130416572,0.410740558756515,0.047956261318177,0.979297426296398,0.594997814390808
dog,1,Brown,0,1,1,1,2,1,1,1,0.43490791763179,0.908281068084762,0.0212796099949628,0.188938888721168,0.718090830603614
cat,1,Black,1,7,1,1,5,0,1,18,0.523583935806528,0.221288630040362,0.341126940445974,0.527724528685212,0.695020484272391
cat,1,White,1,10,0,1,3,1,1,2,0.224354263627902,0.0900533909443766,0.799406017642468,0.0110118384473026,0.801593480631709
dog,1,Spotted,0,3,1,1,2,1,1,18,0.549342958722264,0.788365890039131,0.36878836969845,0.552847719052806,0.620524106314406
cat,1,Grey,1,7,1,1,10,0,1,20,0.275682628154755,0.710852465359494,0.835080782882869,0.173994800774381,0.455332324607298
dog,1,Spotted,1,5,1,1,2,1,1,1,0.0729548064991832,0.972490361426026,0.203416985692456,0.373154156608507,0.96466703619808
dog,1,Brown,0,3,1,0,2,1,1,19,0.440908140037209,0.775337716098875,0.765555897029117,0.153443960938603,0.245882955612615
dog,1,Brown,1,1,1,0,2,1,0,1,0.51980052003637,0.434302257373929,0.526552741415799,0.365931481821463,0.599286847515032
cat,1,Grey,1,10,1,1,5,0,1,18,0.228502746904269,0.291562007507309,0.499808564083651,0.513025536434725,0.160832702182233
cat,1,Black,1,7,0,1,10,1,1,1,0.0495418393984437,0.284349776105955,0.814819439314306,0.390002301661298,0.464171444764361
dog,1,Spotted,0,5,1,1,2,1,1,20,0.506784062599763,0.806492560310289,0.840170362731442,0.628393568098545,0.155434132320806
cat,1,Brown,1,6,1,1,5,0,1,3,0.161304082488641,0.252569208387285,0.15547722321935,0.704959966009483,0.21758822328411
dog,1,Spotted,0,4,1,1,2,1,0,17,0.053564882138744,0.217000951524824,0.254240625305101,0.0714811987709254,0.14390715979971
dog,1,Brown,0,2,1,0,2,1,1,19,0.476842807605863,0.130774265620857,0.263661050470546,0.550154297379777,0.622268526582047
cat,1,Grey,1,6,1,1,5,0,1,20,0.873943774960935,0.991428129840642,0.322785325581208,0.727248334093019,0.524070149753243
dog,1,Spotted,1,3,1,1,2,1,1,5,0.757153316400945,0.55778813152574,0.78821731172502,0.846970521844923,0.191520351916552
dog,1,Spotted,1,1,1,0,2,1,1,2,0.840207260567695,0.722235884517431,0.230482927989215,0.958040877943859,0.92902804678306
dog,1,Spotted,0,2,1,1,2,1,1,3,0.334140767809004,0.102032594382763,0.642812489531934,0.761028513778001,0.330562543356791
cat,1,White,1,6,0,1,10,0,1,18,0.766174657735974,0.294125453568995,0.825008035870269,0.948324179975316,0.407083600293845
dog,1,Spotted,1,1,0,1,2,1,1,18,0.310753203229979,0.611270037712529,0.493908250937238,0.825517732650042,0.0818292328622192
dog,1,Grey,1,1,1,1,2,1,0,18,0.211377477273345,0.398739922791719,0.324272292200476,0.175856770016253,0.530383805511519
cat,1,Grey,1,4,1,1,10,0,1,9,0.198781670769677,0.147216410608962,0.0257222142536193,0.488599420990795,0.968620674917474
cat,1,Spotted,1,10,0,1,3,0,1,18,0.0549720337148756,0.733812748687342,0.490614511771128,0.735676842508838,0.281609344528988
cat,1,White,1,8,1,1,5,0,1,9,0.29132071044296,0.948137100320309,0.74384100921452,0.0407387784216553,0.396536687621847
dog,1,Brown,0,2,1,1,2,0,1,16,0.570427355123684,0.341013787779957,0.44045176776126,0.522745070746168,0.0739231219049543
cat,1,Grey,1,4,1,1,8,1,0,18,0.502934787655249,0.105721255531535,0.756596660707146,0.50390465836972,0.560089448699728
dog,1,White,1,3,1,1,2,1,1,9,0.527798910159618,0.1421050329227,0.191353742033243,0.605770046822727,0.118220375385135
dog,1,Brown,1,1,1,1,2,0,1,4,0.441970603307709,0.517561032436788,0.997608260484412,0.00167460134252906,0.995384600013494
dog,1,Grey,1,5,1,1,2,1,1,5,0.974289431935176,0.937034534290433,0.389883224852383,0.529013307765126,0.0951397519093007
dog,1,White,0,1,1,1,2,1,1,2,0.0967585737816989,0.86279104789719,0.535586793441325,0.615344624966383,0.680384039878845
dog,1,Spotted,0,5,1,1,2,1,1,9,0.790246854070574,0.915545993717387,0.991271922597662,0.589996446622536,0.364357912912965
dog,1,Grey,0,2,1,1,2,1,1,20,0.217040088493377,0.259371456690133,0.501244774786755,0.554676626576111,0.246331199305132
dog,1,Grey,0,10,1,1,2,1,0,20,0.192656823433936,0.264839018462226,0.399836041964591,0.457213681656867,0.595182006945834
cat,1,Black,1,6,1,1,5,1,1,5,0.185632606735453,0.990826850524172,0.416084755212069,0.591044515138492,0.574605358531699
dog,1,Spotted,0,3,1,1,2,1,1,15,0.743754811352119,0.581127109006047,0.737933833152056,0.16881228517741,0.855740102473646
dog,1,Brown,0,4,1,1,2,1,1,1,0.749944224255159,0.21808190853335,0.161831782199442,0.665430404711515,0.540617623832077
cat,1,White,1,8,1,1,5,1,1,5,0.962955484399572,0.971204049186781,0.459342304617167,0.981352971401066,0.517120038857684
dog,1,White,1,3,1,0,2,0,1,10,0.558829660294577,0.476451699854806,0.623134547611699,0.471916996408254,0.924445443786681
cat,1,Black,1,6,0,1,5,0,1,16,0.27826087246649,0.921120122540742,0.833101630443707,0.0563630608376116,0.845609004842117
dog,1,White,0,8,1,1,2,0,1,18,0.912776752840728,0.00699409889057279,0.21208349079825,0.739447413245216,0.632258331170306
cat,1,White,1,8,1,1,3,0,0,17,0.373499235603958,0.953187308972701,0.32556050713174,0.00821698200888932,0.606756143504754
dog,1,Grey,0,3,1,1,2,1,1,6,0.117658985080197,0.134324718033895,0.0839747753925622,0.851489311549813,0.332371582277119
cat,1,Black,1,7,0,1,3,0,1,4,0.707730090944096,0.590192802716047,0.90739927184768,0.89100746368058,0.71371171111241
dog,1,Grey,0,1,1,1,2,1,1,5,0.537751030176878,0.650381986284629,0.24398482660763,0.41672219755128,0.929824229096994
cat,1,White,0,8,1,1,5,0,1,6,0.470704327337444,0.572707687038928,0.708670018939301,0.123328872025013,0.0781258051283658
dog,1,White,1,2,1,1,2,1,1,18,0.239902951521799,0.0375056876800954,0.959740350954235,0.981687911320478,0.293653330765665
cat,1,Grey,1,5,1,1,5,1,1,13,0.796894071390852,0.562256833538413,0.276299070101231,0.635650077136233,0.55551458382979
cat,1,Black,1,9,1,1,5,1,1,16,0.685804680455476,0.678792625665665,0.792968630325049,0.00157162290997803,0.080760212847963
dog,1,White,0,1,1,1,2,1,1,5,0.892345696687698,0.79135608416982,0.872967029456049,0.882266319589689,0.777202241588384
dog,1,Black,1,5,1,1,2,1,1,19,0.427118519088253,0.49802169110626,0.447369760368019,0.618527062237263,0.222337126731873
cat,1,Black,1,7,1,1,5,0,1,12,0.876907384954393,0.751469813752919,0.682147482410073,0.876001806464046,0.770024433964863
dog,1,Brown,0,1,1,0,2,1,1,11,0.0131992492824793,0.606106617487967,0.414406188298017,0.911388849606737,0.749420494074002
dog,1,White,0,4,1,1,2,1,1,3,0.884393732761964,0.00774959404952824,0.0839115639682859,0.316995433764532,0.14259272092022
cat,1,Grey,1,3,0,1,3,0,0,5,0.669638980645686,0.412958130938932,0.758298243163154,0.530108019011095,0.170110212406144
cat,1,White,1,6,0,1,5,0,1,1,0.121057563228533,0.234798981575295,0.817578645655885,0.767842388479039,0.820671354886144
dog,1,Black,0,2,1,1,2,1,1,7,0.408161717001349,0.263732668943703,0.347886971198022,0.287604440469295,0.950988179072738
dog,1,Brown,0,1,0,1,2,1,1,17,0.578591495752335,0.63147637899965,0.19210232119076,0.0333289161790162,0.0742078707553446
dog,1,Spotted,1,2,1,1,2,1,1,19,0.490981427952647,0.0754750317428261,0.894376347074285,0.99689287529327,0.190783463418484
dog,1,Grey,1,3,1,1,2,1,1,10,0.648924693465233,0.0657630872447044,0.412933352636173,0.190102522494271,0.649453240446746
cat,1,Black,1,5,1,1,5,0,1,19,0.694572375621647,0.659801877569407,0.695137538481504,0.950170682743192,0.216393602546304
dog,1,Spotted,0,2,1,1,3,1,1,2,0.19183432799764,0.975239736028016,0.0555501133203506,0.474171343492344,0.464693881804124
dog,1,Spotted,1,1,1,1,2,1,1,19,0.0544089192990214,0.206017130753025,0.619369867723435,0.593094408046454,0.016183324623853
dog,1,Brown,1,1,1,1,2,1,1,4,0.73389803385362,0.363693118095398,0.00652589509263635,0.736999564105645,0.533582337666303
cat,1,White,1,8,1,1,5,0,1,5,0.158470794325694,0.150851982878521,0.309577779844403,0.273593291640282,0.671810399042442
dog,1,Spotted,0,1,1,1,2,1,1,18,0.720329598756507,0.231869836570695,0.332973441109061,0.333772089332342,0.646319709485397
dog,1,Brown,0,2,1,1,3,1,1,10,0.850551339099184,0.0141824025195092,0.0764691869262606,0.127898319391534,0.100486113224179
dog,1,Brown,1,2,1,1,8,1,1,18,0.664603416342288,0.0788333935197443,0.131079859333113,0.686150378780439,0.955617837840691
dog,1,Brown,1,5,0,1,3,1,0,19,0.997959555359557,0.150552792707458,0.1785904224962,0.723405611235648,0.721880211029202
dog,1,Spotted,1,1,1,1,2,1,1,16,0.129118529846892,0.572520862100646,0.114404530962929,0.260701303603128,0.943198388442397
dog,1,Brown,1,2,1,1,2,1,1,17,0.862542954273522,0.512688884744421,0.00433516758494079,0.492448478704318,0.503594902809709
cat,1,Brown,1,8,1,1,3,0,1,1,0.192583397263661,0.94048580294475,0.3126703905873,0.326148064807057,0.572504518320784
dog,1,Grey,0,3,0,1,2,1,1,5,0.619923391612247,0.565692177740857,0.737387496279553,0.129353895084932,0.595451913774014
dog,1,Spotted,0,3,1,1,5,1,1,18,0.922589440830052,0.315797692164779,0.535428665112704,0.339944632025436,0.879948031390086
dog,1,Spotted,1,2,1,1,2,1,1,4,0.737064754590392,0.364240434020758,0.593966215848923,0.402720071608201,0.280132805230096
cat,1,Black,1,7,1,1,3,0,1,17,0.700750280870125,0.887190784560516,0.585701359901577,0.576394258998334,0.67512273718603
cat,1,White,0,6,0,1,5,0,0,9,0.0652382671833038,0.773613248253241,0.777397404424846,0.633476224727929,0.0463186709675938
dog,1,Grey,1,3,1,1,2,1,1,5,0.885464502731338,0.343346196459606,0.694738453952596,0.615137119311839,0.386826668865979
dog,1,White,1,3,1,1,2,1,0,18,0.107543805148453,0.81488501559943,0.71062849694863,0.797084555728361,0.344931177096441
dog,1,Brown,0,1,1,1,2,0,1,16,0.375429220730439,0.63147676223889,0.86619233014062,0.103512063622475,0.643675378756598
dog,1,Spotted,0,5,1,1,2,1,0,5,0.639130165800452,0.63624073099345,0.259876196738333,0.582896566251293,0.0596079223323613
cat,1,Spotted,1,6,1,1,3,0,1,7,0.625163169810548,0.931917578214779,0.33811975363642,0.73035501386039,0.168379120295867
cat,1,Black,1,5,1,1,5,0,1,10,0.642595249693841,0.195969151565805,0.0196907685603946,0.656132994219661,0.37021095235832
dog,1,Spotted,1,8,1,1,2,1,1,16,0.700083391740918,0.428631938062608,0.759889443870634,0.403149058809504,0.882944798562676
dog,1,Spotted,0,10,1,1,2,1,1,4,0.275214167311788,0.56333982408978,0.762216938193887,0.0797011938411742,0.0893667151685804
dog,1,Grey,1,2,1,1,2,1,1,5,0.680303166154772,0.305865811416879,0.875867762835696,0.0217403864953667,0.805747482459992
dog,1,Spotted,1,1,0,1,2,1,0,3,0.538339033490047,0.430115539347753,0.8288668342866,0.534887083340436,0.360704884165898
dog,1,Brown,1,9,1,1,2,0,1,10,0.970635047415271,0.742963249562308,0.0803697041701525,0.0271840430796146,0.205278465524316
dog,1,Brown,0,1,1,1,2,1,1,19,0.329791687196121,0.993666521506384,0.92619865713641,0.789760029409081,0.783552465029061
cat,1,White,1,8,0,1,3,0,1,1,0.545257489895448,0.447262374218553,0.922719283495098,0.152493373956531,0.2655998270493
dog,1,White,0,2,1,1,2,1,1,11,0.248895524535328,0.675255007343367,0.151189413154498,0.848248661030084,0.749160976381972
cat,1,White,1,7,1,1,5,0,1,20,0.0630633805412799,0.655810307245702,0.392365674488246,0.104905605316162,0.834160871105269
dog,1,Grey,0,2,1,1,2,1,1,3,0.896304425317794,0.0315250838175416,0.693690275773406,0.38422424858436,0.699406108353287
dog,1,Spotted,0,5,1,1,2,1,1,17,0.0455662356689572,0.298477485077456,0.891579113900661,0.40913756750524,0.893086408264935
dog,1,Spotted,1,1,1,1,2,1,1,9,0.232274916721508,0.937792180571705,0.11873391433619,0.0261838256847113,0.037619108101353
dog,1,Spotted,1,2,1,0,2,0,1,18,0.0808549942448735,0.0233576600439847,0.536231349222362,0.817536517046392,0.588978782296181
dog,1,Brown,0,10,1,1,2,1,1,8,0.0119737356435508,0.81721950112842,0.188778892625123,0.248057827120647,0.307571104494855
cat,1,White,1,6,1,1,5,0,1,6,0.127979793120176,0.13518440304324,0.689995135413483,0.908310225466266,0.888184404699132
dog,1,Brown,1,4,1,1,2,0,1,3,0.773266178555787,0.411382682621479,0.327025708043948,0.139751183800399,0.813820570008829
cat,1,Spotted,1,9,1,1,5,1,1,2,0.322238808264956,0.561293493723497,0.225095943082124,0.447877780767158,0.0524365268647671
dog,1,Spotted,0,2,1,1,2,1,1,4,0.580772315151989,0.942326249089092,0.00912738707847893,0.874310462502763,0.746147739235312
dog,1,Brown,1,2,1,1,2,1,1,19,0.204557437682524,0.999251699773595,0.1028112990316,0.0398299957159907,0.144707638304681
dog,1,White,0,3,1,1,2,1,1,15,0.855119463754818,0.638938444200903,0.670689075253904,0.345059596234933,0.386229461524636
cat,1,Black,1,6,0,0,10,0,1,14,0.700246979249641,0.62862373329699,0.812656975118443,0.697810580022633,0.614771980559453
cat,1,White,1,10,0,1,5,0,1,3,0.491694379365072,0.626505282474682,0.282596769277006,0.696845130063593,0.880723365815356
dog,1,Brown,1,3,1,1,2,1,0,16,0.198367783799767,0.392961670644581,0.623314119875431,0.582393154036254,0.362835871288553
cat,1,Black,1,10,1,1,2,0,1,17,0.533363685710356,0.351462139049545,0.9305248495657,0.74194999714382,0.671467959880829
dog,1,White,1,3,1,1,2,0,1,20,0.966916759731248,0.866822253447026,0.660100714070722,0.288647447712719,0.494634318631142
dog,1,Grey,0,3,1,1,2,1,1,20,0.62022772198543,0.289832904702052,0.499212837545201,0.298982640262693,0.978596789762378
cat,0,Black,1,3,1,1,3,0,1,1,0.210319769801572,0.343408765736967,0.492926194565371,0.712717043701559,0.154310331679881
dog,1,Brown,1,2,1,0,2,1,0,18,0.266985682072118,0.994640680961311,0.706014770083129,0.225525498157367,0.108395747840405
cat,1,Grey,1,6,1,1,5,0,0,18,0.155536558479071,0.511085169389844,0.122341262176633,0.404361249879003,0.294054167810827
cat,1,White,1,7,1,1,3,0,1,2,0.452428724849597,0.349001153837889,0.0487921258900315,0.576959236292168,0.758379651233554
dog,1,Brown,0,1,1,1,2,1,0,3,0.159401363227516,0.0948612107895315,0.395677017979324,0.972723581362516,0.731623634230345
cat,1,Grey,1,6,0,1,3,0,1,2,0.0746856671757996,0.303057073615491,0.939662032062188,0.231413439149037,0.702576119452715
dog,1,Grey,1,3,1,1,2,1,0,14,0.999685006216168,0.266703855013475,0.646206107921898,0.11552989599295,0.0629073698073626
dog,1,Spotted,0,2,1,1,2,1,1,3,0.412246854510158,0.406616752035916,0.202037718147039,0.7443117138464,0.471673801774159
cat,1,Grey,1,5,1,1,3,0,1,16,0.140845706919208,0.856653568800539,0.157518311170861,0.706906422274187,0.153776028426364
dog,1,Spotted,1,4,1,0,3,1,1,3,0.527525946032256,0.743897630367428,0.676318488782272,0.20988434785977,0.688432167982683
dog,1,Spotted,0,1,1,0,2,1,1,16,0.977100366493687,0.553617243655026,0.584262733813375,0.017974522896111,0.344642509473488
cat,1,Grey,1,6,0,1,3,0,0,4,0.524514712858945,0.248362632934004,0.630901710595936,0.23696261132136,0.544929065974429
cat,1,White,1,6,0,1,3,0,1,19,0.348403906216845,0.0596468683797866,0.676254991441965,0.481256391620263,0.594871702371165
dog,1,Brown,0,4,1,1,2,1,1,16,0.61589900101535,0.242346802260727,0.758540323469788,0.351569340797141,0.5761190331541
dog,1,Brown,1,2,1,0,2,0,1,9,0.429665790637955,0.597241892945021,0.629999032709748,0.259212836157531,0.492942969547585
dog,1,Brown,0,1,1,1,3,1,1,17,0.0017978351097554,0.297026511281729,0.660588123835623,0.675673413090408,0.466522828442976
cat,1,Spotted,1,8,1,1,10,0,1,7,0.967481542145833,0.058941031107679,0.762219130061567,0.209542432101443,0.999448722694069
cat,1,Black,1,7,0,1,8,0,0,4,0.209659575950354,0.817817610222846,0.288352538598701,0.222367361886427,0.177481852006167
dog,1,Black,0,4,1,1,8,1,1,12,0.0353376774583012,0.977627199376002,0.893928604666144,0.34791225171648,0.0938975056633353
dog,1,Spotted,1,5,1,1,2,1,1,18,0.152467361884192,0.0409455865155905,0.579348460072652,0.0894745963159949,0.329530307557434
